ID,Year_Birth,Education,Marital_Status, Income ,Kidhome,Teenhome,Dt_Customer,Recency, AmtWines , AmtFruits , AmtMeatProducts , AmtFishProducts , AmtSweetProducts , AmtGoldProds ,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Age,TotalCampaignsAccepted,AgeGroup,HouseholdSize,TotalSpend,EngagementScore
4268,1959,Graduation,Married," $53,154.00 ",0,1,06/09/2014,50, $129 , $-   , $21 , $-   , $1 , $7 ,1,3,1,4,4,0,0,0,0,0,0,0,US,55,0,Adult,1,158,13
10492,1959,Graduation,Together," $38,285.00 ",2,1,24/06/2014,96, $2 , $-   , $5 , $2 , $-   , $1 ,1,0,0,3,2,0,0,0,0,0,0,0,India,55,0,Adult,3,10,6
1016,1959,PhD,Single," $34,554.00 ",0,1,30/03/2014,43, $41 , $1 , $6 , $2 , $-   , $5 ,2,2,0,3,6,0,0,0,0,0,0,0,Canada,55,0,Adult,1,55,13
9579,1959,PhD,Married," $33,762.00 ",2,1,07/07/2013,61, $53 , $1 , $34 , $2 , $-   , $16 ,3,2,2,2,8,0,0,0,0,0,0,0,Canada,55,0,Adult,3,106,17
2131,1959,PhD,Divorced," $62,859.00 ",0,1,30/12/2012,37," $1,063 ", $89 , $102 , $16 , $12 , $25 ,4,9,4,6,6,0,0,0,0,0,0,0,Spain,55,0,Adult,1,1307,29
7327,1959,PhD,Married," $36,732.00 ",1,1,29/12/2013,71, $21 , $5 , $3 , $10 , $1 , $7 ,3,1,1,4,2,0,0,0,0,0,0,0,Spain,55,0,Adult,2,47,11
6357,1959,2n Cycle,Divorced," $59,052.00 ",0,1,17/11/2013,29, $230 , $35 , $75 , $63 , $57 , $31 ,3,7,1,7,5,0,0,0,0,0,0,0,South Africa,55,0,Adult,1,491,23
3783,1959,PhD,Married," $52,854.00 ",1,1,24/03/2014,43, $105 , $-   , $10 , $-   , $1 , $-   ,2,2,1,4,5,0,0,0,0,0,0,0,South Africa,55,0,Adult,2,116,14
257,1959,PhD,Married," $75,032.00 ",0,1,28/04/2013,74, $952 , $12 , $180 , $47 , $12 , $12 ,2,5,4,9,3,0,0,0,0,0,0,0,Spain,55,0,Adult,1,1215,23
6870,1959,PhD,Divorced," $68,805.00 ",0,1,17/09/2013,73, $182 , $2 , $49 , $17 , $13 , $20 ,1,3,1,7,2,0,0,0,0,0,0,0,Spain,55,0,Adult,1,283,14
5989,1959,2n Cycle,Divorced," $78,353.00 ",0,1,16/04/2013,51, $752 , $122 , $476 , $39 , $153 , $34 ,1,10,2,11,8,0,0,0,0,0,0,0,Canada,55,0,Adult,1,1576,32
10390,1959,2n Cycle,Married," $26,887.00 ",0,1,02/10/2013,27, $6 , $7 , $4 , $3 , $4 , $6 ,1,1,0,3,6,0,0,0,0,0,0,0,Spain,55,0,Adult,1,30,11
7281,1959,PhD,Single,  ,0,0,11/05/2013,80, $81 , $11 , $50 , $3 , $2 , $39 ,1,1,3,4,2,0,0,0,0,0,0,0,Australia,55,0,Adult,0,186,11
10770,1959,Graduation,Married," $65,492.00 ",0,0,26/01/2014,73, $247 , $161 , $295 , $210 , $85 , $47 ,2,4,7,13,2,0,0,0,0,0,0,0,Canada,55,0,Adult,0,1045,28
10678,1959,Graduation,Together," $71,232.00 ",0,1,28/11/2013,91, $653 , $17 , $170 , $34 , $26 , $17 ,2,11,2,10,7,0,0,0,0,0,0,0,Spain,55,0,Adult,1,917,32
2591,1959,Graduation,Widow," $76,320.00 ",0,1,22/06/2014,49, $526 , $35 , $214 , $69 , $53 , $35 ,2,6,3,4,2,0,0,0,0,0,0,0,US,55,0,Adult,1,932,17
7801,1959,Graduation,Together," $54,753.00 ",0,1,09/12/2013,87, $197 , $107 , $227 , $7 , $59 , $131 ,3,5,2,11,4,0,0,0,0,0,0,0,South Africa,55,0,Adult,1,728,25
9860,1959,Graduation,Together," $44,911.00 ",0,1,15/03/2013,11, $159 , $-   , $22 , $2 , $1 , $31 ,3,4,1,4,7,0,0,0,0,0,0,0,Spain,55,0,Adult,1,215,19
7966,1959,Graduation,Single," $80,982.00 ",1,1,01/08/2013,48, $505 , $137 , $401 , $104 , $22 , $22 ,3,11,5,11,5,0,0,0,0,0,0,1,Spain,55,0,Adult,2,1191,35
9500,1959,Graduation,Married," $58,113.00 ",0,1,25/01/2013,66, $221 , $104 , $169 , $102 , $78 , $84 ,3,9,2,8,7,0,0,0,0,0,0,1,Spain,55,0,Adult,1,758,29
9483,1959,Graduation,Together," $57,957.00 ",0,1,19/08/2013,24, $290 , $59 , $177 , $77 , $5 , $29 ,7,4,6,8,3,0,0,0,0,0,0,1,Canada,55,0,Adult,1,637,28
6097,1959,Graduation,Single," $50,664.00 ",1,1,16/01/2013,64, $313 , $8 , $104 , $6 , $4 , $126 ,9,8,1,6,9,0,0,0,0,0,0,0,South Africa,55,0,Adult,2,561,33
6312,1959,Graduation,Married," $65,031.00 ",0,1,17/03/2013,29, $258 , $107 , $291 , $84 , $37 , $86 ,4,10,3,13,7,0,0,0,0,0,0,0,Germany,55,0,Adult,1,863,37
9463,1959,Graduation,Together," $71,706.00 ",0,1,13/11/2012,16, $931 , $56 , $253 , $91 , $98 , $14 ,4,9,5,7,5,0,0,0,0,0,0,0,Canada,55,0,Adult,1,1443,30
8939,1959,Graduation,Divorced," $61,250.00 ",0,1,16/12/2012,49, $382 , $138 , $65 , $60 , $26 , $59 ,6,5,2,12,5,0,0,0,0,0,0,0,Spain,55,0,Adult,1,730,30
9291,1959,Master,Married," $34,242.00 ",0,1,23/03/2014,25, $8 , $2 , $4 , $-   , $-   , $1 ,1,0,0,3,5,0,0,0,0,0,0,0,Spain,55,0,Adult,1,15,9
2125,1959,Graduation,Divorced," $63,033.00 ",0,0,15/11/2013,82, $194 , $61 , $480 , $225 , $112 , $30 ,1,3,4,8,2,0,0,0,0,0,0,0,US,55,0,Adult,0,1102,18
4086,1959,Graduation,Married," $18,690.00 ",0,0,28/12/2012,77, $6 , $1 , $7 , $23 , $4 , $19 ,1,1,1,2,8,0,0,0,0,0,0,0,Germany,55,0,Adult,0,60,13
4944,1959,Graduation,Together," $71,367.00 ",0,0,23/08/2013,24, $227 , $23 , $389 , $42 , $21 , $75 ,1,4,5,7,2,0,0,0,0,0,0,0,Spain,55,0,Adult,0,777,19
4607,1959,Graduation,Together," $71,367.00 ",0,0,23/08/2013,24, $227 , $23 , $389 , $42 , $21 , $75 ,1,4,5,7,2,0,0,0,0,0,0,0,Spain,55,0,Adult,0,777,19
3265,1959,Graduation,Married," $35,701.00 ",0,0,19/03/2013,36, $21 , $1 , $9 , $7 , $3 , $5 ,1,1,0,3,6,0,0,0,0,0,0,0,Spain,55,0,Adult,0,46,11
10826,1959,Graduation,Married," $18,690.00 ",0,0,28/12/2012,77, $6 , $1 , $7 , $23 , $4 , $19 ,1,1,1,2,8,0,0,0,0,0,0,0,Spain,55,0,Adult,0,60,13
10304,1959,Graduation,Married," $18,690.00 ",0,0,28/12/2012,77, $6 , $1 , $7 , $23 , $4 , $19 ,1,1,1,2,8,0,0,0,0,0,0,0,Spain,55,0,Adult,0,60,13
10364,1959,Graduation,Divorced," $23,295.00 ",0,0,13/07/2013,72, $-   , $-   , $1 , $2 , $12 , $5 ,1,1,0,2,8,0,0,0,0,0,0,0,Spain,55,0,Adult,0,20,12
6343,1959,Graduation,Married," $79,823.00 ",0,1,31/03/2014,6, $835 , $73 , $380 , $114 , $73 , $43 ,1,6,9,7,2,0,1,0,0,0,0,0,Australia,55,1,Adult,1,1518,25
3174,1959,Graduation,Together," $87,771.00 ",0,1,22/05/2013,61," $1,492 ", $38 , $287 , $50 , $57 , $33 ,1,5,10,4,6,0,1,1,1,1,1,0,Spain,55,5,Adult,1,1957,26
5536,1959,Graduation,Together," $87,771.00 ",0,1,22/05/2013,61," $1,492 ", $38 , $287 , $50 , $57 , $33 ,1,5,10,4,6,0,1,1,1,1,1,0,Canada,55,5,Adult,1,1957,26
7832,1959,Master,Married," $77,520.00 ",0,1,28/08/2013,30, $940 , $44 , $396 , $-   , $88 , $58 ,1,8,7,7,4,1,0,1,1,0,1,0,Spain,55,4,Adult,1,1526,27
3712,1959,Graduation,Divorced," $52,332.00 ",0,0,28/08/2013,63, $212 , $5 , $33 , $7 , $-   , $2 ,1,3,2,6,4,0,1,0,0,0,0,0,India,55,1,Adult,0,259,16
10530,1959,PhD,Widow," $67,786.00 ",0,0,12/07/2013,0, $431 , $82 , $441 , $80 , $20 , $102 ,1,3,6,6,1,0,0,0,0,0,1,0,India,55,1,Adult,0,1156,17
2611,1959,Master,Together," $82,576.00 ",0,0,08/01/2012,66," $1,206 ", $55 , $445 , $168 , $18 , $18 ,1,2,4,12,1,0,0,1,0,0,0,0,South Africa,55,1,Adult,0,1910,20
6036,1959,Master,Together," $89,120.00 ",0,0,17/03/2014,78," $1,168 ", $92 , $408 , $72 , $129 , $55 ,1,5,6,7,1,0,0,1,0,0,0,0,Spain,55,1,Adult,0,1924,20
8908,1959,Graduation,Married," $87,195.00 ",0,0,05/08/2014,35, $217 , $76 , $690 , $50 , $26 , $38 ,1,3,11,5,1,0,0,0,0,0,1,0,Canada,55,1,Adult,0,1097,21
9353,1959,Graduation,Single," $62,450.00 ",0,1,01/06/2014,61, $515 , $47 , $267 , $62 , $66 , $38 ,2,5,5,4,3,0,1,0,0,0,0,0,India,55,1,Adult,1,995,19
10556,1959,Graduation,Married," $54,984.00 ",0,1,24/05/2014,51, $173 , $13 , $131 , $32 , $3 , $6 ,4,6,1,6,7,0,0,0,1,0,0,0,Spain,55,1,Adult,1,358,24
3717,1959,Graduation,Married," $61,180.00 ",0,1,23/04/2014,70, $403 , $24 , $29 , $6 , $24 , $218 ,2,5,5,6,3,1,0,0,0,0,0,0,Spain,55,1,Adult,1,704,21
3766,1959,Master,Widow," $33,051.00 ",0,0,16/08/2012,15, $100 , $71 , $243 , $108 , $94 , $219 ,3,9,1,8,9,0,0,0,0,0,1,0,Spain,55,1,Adult,0,835,30
1880,1959,PhD,Together," $53,537.00 ",1,1,30/01/2014,17, $81 , $-   , $6 , $-   , $-   , $6 ,2,2,1,3,5,0,0,0,0,0,0,0,India,55,0,Adult,2,93,13
8086,1959,Graduation,Married," $42,243.00 ",1,1,12/11/2013,34, $48 , $-   , $2 , $-   , $-   , $5 ,2,2,0,3,7,0,0,0,0,0,0,0,South Africa,55,0,Adult,2,55,14
6488,1959,PhD,Married," $38,829.00 ",0,1,04/06/2014,86, $76 , $-   , $7 , $-   , $-   , $16 ,1,3,2,2,5,0,0,0,0,0,0,0,Germany,55,0,Adult,1,99,13
3483,1958,Graduation,Married," $48,192.00 ",0,0,04/06/2013,76," $1,039 ", $43 , $204 , $153 , $58 , $29 ,3,2,8,12,8,0,1,0,1,1,1,0,Canada,56,4,Adult,0,1526,33
125,1958,2n Cycle,Together," $53,083.00 ",1,1,15/05/2013,65, $215 , $7 , $33 , $3 , $-   , $13 ,6,5,1,5,7,0,1,0,0,0,0,0,India,56,1,Adult,2,271,24
3759,1958,Graduation,Together," $65,196.00 ",0,2,25/07/2013,34, $743 , $19 , $181 , $12 , $-   , $200 ,2,7,6,11,5,1,0,0,0,0,0,0,Spain,56,1,Adult,2,1155,31
2795,1958,Master,Single," $30,523.00 ",2,1,07/01/2013,0, $5 , $-   , $3 , $-   , $-   , $5 ,1,1,0,2,7,0,0,0,0,0,0,0,Canada,56,0,Adult,3,13,11
10175,1958,PhD,Divorced," $32,173.00 ",0,1,08/01/2013,0, $18 , $-   , $2 , $-   , $-   , $2 ,1,1,0,3,4,0,0,0,0,0,0,0,Spain,56,0,Adult,1,22,9
4687,1958,Master,Married," $80,739.00 ",0,0,23/05/2013,92, $674 , $92 , $736 , $39 , $-   , $92 ,1,3,11,9,1,0,0,0,0,0,0,0,Spain,56,0,Adult,0,1633,25
1463,1958,Graduation,Single," $45,160.00 ",1,1,29/03/2014,9, $8 , $2 , $5 , $3 , $-   , $3 ,1,1,0,2,7,0,0,0,0,0,0,0,Australia,56,0,Adult,2,21,11
4964,1958,PhD,Together," $74,250.00 ",0,0,26/01/2014,90, $680 , $11 , $392 , $75 , $-   , $-   ,1,2,11,4,1,0,0,0,0,0,0,0,Canada,56,0,Adult,0,1158,19
7998,1958,Graduation,Together," $28,087.00 ",1,1,12/11/2012,77, $53 , $8 , $17 , $13 , $-   , $21 ,3,2,2,2,7,0,0,0,0,0,0,0,India,56,0,Adult,2,112,16
433,1958,Master,Alone," $61,331.00 ",1,1,03/10/2013,42, $534 , $5 , $47 , $-   , $5 , $41 ,5,11,1,6,8,0,0,0,0,0,0,0,Canada,56,0,Adult,2,632,31
3839,1958,Basic,Single," $15,056.00 ",1,1,05/03/2013,76, $6 , $12 , $3 , $21 , $6 , $40 ,5,2,2,3,5,0,0,0,0,0,0,0,Spain,56,0,Adult,2,88,17
2740,1958,PhD,Widow," $33,438.00 ",1,1,22/09/2013,81, $62 , $1 , $16 , $3 , $2 , $6 ,4,2,1,4,5,0,0,0,0,0,0,0,Spain,56,0,Adult,2,90,16
10613,1958,PhD,Together," $37,334.00 ",1,1,26/02/2014,44, $26 , $1 , $16 , $2 , $2 , $15 ,4,3,0,4,4,0,0,0,0,0,0,0,Spain,56,0,Adult,2,62,15
1165,1958,PhD,Single," $50,729.00 ",1,1,05/02/2013,62, $239 , $13 , $143 , $45 , $4 , $52 ,9,6,2,7,6,0,0,0,0,0,0,0,South Africa,56,0,Adult,2,496,30
450,1958,Master,Together," $42,315.00 ",0,1,07/12/2013,90, $67 , $15 , $80 , $17 , $11 , $80 ,3,1,4,4,3,0,0,0,0,0,0,0,US,56,0,Adult,1,270,15
10377,1958,Master,Together," $46,692.00 ",0,1,06/06/2013,37, $170 , $6 , $97 , $24 , $12 , $88 ,3,6,1,5,6,0,0,0,0,0,0,0,Spain,56,0,Adult,1,397,21
6950,1958,Master,Married," $49,572.00 ",1,1,15/12/2013,25, $35 , $1 , $16 , $-   , $1 , $1 ,2,2,0,3,7,0,0,0,0,0,0,0,Canada,56,0,Adult,2,54,14
8418,1958,2n Cycle,Single," $38,741.00 ",1,1,30/03/2014,60, $7 , $10 , $17 , $8 , $6 , $13 ,2,2,0,3,7,0,0,0,0,0,0,0,Germany,56,0,Adult,2,61,14
7938,1958,PhD,Together," $51,518.00 ",0,1,10/03/2013,92, $350 , $8 , $66 , $17 , $4 , $4 ,2,3,2,10,3,0,0,0,0,0,0,0,Germany,56,0,Adult,1,449,20
2227,1958,2n Cycle,Together," $26,490.00 ",0,0,22/09/2012,92, $45 , $47 , $52 , $21 , $20 , $25 ,2,3,1,5,6,0,0,0,0,0,0,0,South Africa,56,0,Adult,0,210,17
3602,1958,Master,Married," $51,412.00 ",0,1,31/12/2013,42, $140 , $3 , $29 , $4 , $5 , $14 ,2,3,2,4,4,0,0,0,0,0,0,0,Spain,56,0,Adult,1,195,15
3403,1958,PhD,Together," $78,952.00 ",0,1,24/09/2012,11," $1,170 ", $19 , $594 , $99 , $76 , $134 ,2,2,5,12,6,0,0,0,0,0,0,0,Spain,56,0,Adult,1,2092,27
8594,1958,PhD,Widow," $50,520.00 ",0,1,28/01/2014,25, $112 , $-   , $6 , $2 , $1 , $14 ,2,3,1,3,6,0,0,0,0,0,0,0,Spain,56,0,Adult,1,135,15
946,1958,2n Cycle,Together," $26,490.00 ",0,0,22/09/2012,92, $45 , $47 , $52 , $21 , $20 , $25 ,2,3,1,5,6,0,0,0,0,0,0,0,Spain,56,0,Adult,0,210,17
2499,1958,2n Cycle,Single," $75,342.00 ",0,1,05/06/2013,38, $204 , $97 , $97 , $21 , $118 , $26 ,1,5,2,10,4,0,0,0,0,0,0,0,Spain,56,0,Adult,1,563,22
9449,1958,PhD,Single," $79,761.00 ",0,1,10/04/2013,32, $415 , $5 , $124 , $15 , $35 , $11 ,1,5,2,11,3,0,0,0,0,0,0,0,South Africa,56,0,Adult,1,605,22
2150,1958,PhD,Widow," $80,995.00 ",0,1,05/11/2013,83, $860 , $28 , $409 , $73 , $56 , $56 ,1,8,9,4,4,0,0,0,0,0,0,0,Canada,56,0,Adult,1,1482,26
9624,1958,PhD,Together," $65,488.00 ",0,0,13/06/2014,46, $603 , $45 , $207 , $36 , $18 , $54 ,1,3,4,6,1,0,0,0,0,0,0,0,Spain,56,0,Adult,0,963,15
9400,1958,2n Cycle,Single," $85,485.00 ",0,0,21/06/2014,73, $630 , $26 , $611 , $44 , $18 , $54 ,1,6,6,6,2,0,0,0,0,0,0,0,Spain,56,0,Adult,0,1383,21
4322,1958,PhD,Together," $77,863.00 ",0,0,27/11/2013,20, $881 , $38 , $319 , $16 , $25 , $12 ,1,4,5,10,2,0,0,0,0,0,0,0,Spain,56,0,Adult,0,1291,22
25,1958,Graduation,Married," $65,148.00 ",0,1,16/11/2012,9, $460 , $35 , $422 , $33 , $12 , $153 ,2,6,6,7,4,0,0,0,0,0,0,0,Canada,56,0,Adult,1,1115,25
9940,1958,Graduation,Together," $64,961.00 ",0,1,23/12/2012,97, $382 , $114 , $276 , $75 , $124 , $38 ,2,6,4,4,3,0,0,0,0,0,0,0,South Africa,56,0,Adult,1,1009,19
10928,1958,Graduation,Together," $66,886.00 ",0,1,16/09/2013,28, $315 , $4 , $62 , $41 , $31 , $146 ,2,7,1,7,5,0,0,0,0,0,0,0,Spain,56,0,Adult,1,599,22
5046,1958,Graduation,Divorced," $78,331.00 ",0,1,23/01/2014,97, $756 , $138 , $354 , $160 , $169 , $61 ,2,10,6,7,4,0,0,0,0,0,0,0,South Africa,56,0,Adult,1,1638,29
3025,1958,Graduation,Single," $49,967.00 ",0,1,07/08/2013,4, $212 , $6 , $69 , $4 , $12 , $3 ,3,6,1,5,7,0,0,0,0,0,0,0,Canada,56,0,Adult,1,306,22
10128,1958,Graduation,Together," $53,977.00 ",0,1,06/08/2013,21, $620 , $16 , $165 , $-   , $24 , $82 ,5,5,5,12,5,0,0,0,0,0,0,0,Canada,56,0,Adult,1,907,32
6439,1958,Graduation,Married," $61,074.00 ",0,1,17/08/2012,37, $789 , $-   , $133 , $-   , $28 , $152 ,7,11,5,8,7,0,0,0,0,0,0,0,South Africa,56,0,Adult,1,1102,38
9284,1958,Graduation,Together," $53,977.00 ",0,1,06/08/2013,21, $620 , $16 , $165 , $-   , $24 , $82 ,5,5,5,12,5,0,0,0,0,0,0,0,Spain,56,0,Adult,1,907,32
5827,1958,Graduation,Divorced," $35,246.00 ",1,1,16/04/2014,53, $36 , $-   , $12 , $2 , $2 , $10 ,4,3,1,3,5,0,0,0,0,0,0,0,South Africa,56,0,Adult,2,62,16
4477,1958,Graduation,Together," $69,096.00 ",0,1,27/09/2013,4, $247 , $49 , $159 , $7 , $82 , $109 ,1,5,2,10,4,0,0,0,0,0,0,0,Germany,56,0,Adult,1,653,22
2902,1958,Graduation,Together,  ,1,1,09/03/2012,87, $19 , $4 , $12 , $2 , $2 , $6 ,1,1,0,3,5,0,0,0,0,0,0,0,Australia,56,0,Adult,2,45,10
4790,1958,Graduation,Divorced," $79,803.00 ",0,1,06/02/2014,54, $574 , $8 , $216 , $21 , $16 , $33 ,1,4,3,5,1,0,0,0,0,0,0,0,Spain,56,0,Adult,1,868,14
10476,1958,Graduation,Married," $67,267.00 ",0,1,13/05/2014,0, $134 , $11 , $59 , $15 , $2 , $30 ,1,3,2,5,2,0,0,0,0,0,0,0,US,56,0,Adult,1,251,13
4682,1958,Graduation,Married," $51,876.00 ",0,0,15/10/2013,88, $99 , $27 , $102 , $28 , $48 , $6 ,1,2,2,8,1,0,0,0,0,0,0,0,Germany,56,0,Adult,0,310,14
8624,1958,Graduation,Married," $81,320.00 ",0,0,02/06/2013,61, $183 , $33 , $493 , $59 , $103 , $57 ,1,4,3,10,2,0,0,0,0,0,0,0,South Africa,56,0,Adult,0,928,20
2002,1958,Graduation,Divorced," $71,964.00 ",0,0,20/05/2013,81, $587 , $51 , $932 , $180 , $34 , $86 ,1,5,6,5,3,0,0,0,0,0,0,0,Spain,56,0,Adult,0,1870,20
10832,1958,Graduation,Together," $46,610.00 ",0,0,18/07/2013,4, $288 , $10 , $30 , $4 , $10 , $125 ,1,6,1,6,6,0,0,0,0,0,0,0,Spain,56,0,Adult,0,467,20
2674,1958,Master,Single," $75,154.00 ",0,1,09/04/2012,79, $543 , $10 , $205 , $160 , $143 , $82 ,1,6,3,6,3,0,0,0,0,0,1,0,US,56,1,Adult,1,1143,19
10164,1958,Graduation,Single," $94,472.00 ",0,1,04/03/2014,75," $1,017 ", $33 , $417 , $108 , $100 , $16 ,1,5,5,5,5,0,1,1,0,0,0,0,Spain,56,2,Adult,1,1691,21
7348,1958,PhD,Single," $71,691.00 ",0,0,17/03/2014,0, $336 , $130 , $411 , $240 , $32 , $43 ,1,4,7,5,2,0,0,0,0,0,1,0,Spain,56,1,Adult,0,1192,19
3262,1958,Graduation,Single," $68,281.00 ",0,0,08/07/2012,31, $995 , $112 , $417 , $42 , $48 , $41 ,1,2,9,13,5,0,0,0,0,0,1,0,Spain,56,1,Adult,0,1655,30
1399,1958,Graduation,Married," $72,905.00 ",0,0,21/01/2014,52, $407 , $114 , $445 , $181 , $165 , $203 ,1,3,7,9,1,0,0,0,1,0,0,0,Spain,56,1,Adult,0,1515,21
1509,1958,PhD,Together," $84,460.00 ",0,0,01/04/2013,80, $152 , $27 , $103 , $106 , $54 , $81 ,0,9,9,4,5,0,1,1,1,1,1,0,Spain,56,5,Adult,0,523,27
3153,1957,PhD,Single," $40,737.00 ",2,1,12/08/2013,24, $11 , $-   , $4 , $-   , $-   , $2 ,1,1,0,2,8,0,0,0,0,0,0,0,South Africa,57,0,Adult,3,17,12
10356,1957,PhD,Divorced," $41,437.00 ",1,1,22/09/2012,5, $29 , $-   , $2 , $-   , $-   , $1 ,1,1,0,3,7,0,0,0,0,0,0,0,Spain,57,0,Adult,2,32,12
679,1957,PhD,Married," $37,633.00 ",1,1,20/09/2012,49, $13 , $4 , $20 , $-   , $-   , $1 ,2,1,0,3,9,0,0,0,0,0,0,0,Spain,57,0,Adult,2,38,15
7505,1957,PhD,Married," $44,155.00 ",1,1,19/01/2014,24, $22 , $1 , $9 , $-   , $-   , $14 ,1,1,1,2,4,0,0,0,0,0,0,0,Spain,57,0,Adult,2,46,9
9235,1957,Graduation,Single,  ,1,1,27/05/2014,45, $7 , $-   , $8 , $2 , $-   , $1 ,1,1,0,2,7,0,0,0,0,0,0,0,Germany,57,0,Adult,2,18,11
10652,1957,Master,Together," $65,487.00 ",0,0,01/10/2014,48, $240 , $67 , $500 , $199 , $-   , $163 ,3,3,5,6,2,0,0,0,0,0,0,0,Canada,57,0,Adult,0,1169,19
9665,1957,PhD,Divorced," $54,237.00 ",0,1,27/04/2013,48, $267 , $3 , $30 , $4 , $-   , $57 ,4,5,2,5,6,0,0,0,0,0,0,0,South Africa,57,0,Adult,1,361,22
8207,1957,2n Cycle,Married," $53,233.00 ",0,1,18/03/2014,18, $28 , $-   , $9 , $3 , $-   , $-   ,1,1,0,3,4,0,0,0,0,0,0,0,Canada,57,0,Adult,1,40,9
8387,1957,Graduation,Married," $43,140.00 ",0,1,01/05/2013,68, $134 , $8 , $76 , $6 , $-   , $11 ,1,4,1,5,6,0,0,0,0,0,0,0,Spain,57,0,Adult,1,235,17
4369,1957,Master,Absurd," $65,487.00 ",0,0,01/10/2014,48, $240 , $67 , $500 , $199 , $-   , $163 ,3,3,5,6,2,0,0,0,0,0,0,0,Canada,57,0,Adult,0,1169,19
1081,1957,PhD,Married," $75,283.00 ",1,2,27/03/2013,26, $733 , $9 , $180 , $12 , $19 , $66 ,11,6,3,5,4,0,0,0,0,0,0,0,South Africa,57,0,Adult,3,1019,29
8996,1957,PhD,Married,  ,2,1,19/11/2012,4, $230 , $42 , $192 , $49 , $37 , $53 ,12,7,2,8,9,0,0,0,0,0,0,0,Germany,57,0,Adult,3,603,38
4303,1957,PhD,Together," $6,835.00 ",0,1,12/08/2012,76, $107 , $2 , $12 , $2 , $2 , $12 ,0,0,0,1,20,0,0,0,0,0,0,0,Canada,57,0,Adult,1,137,21
3170,1957,Master,Together," $68,148.00 ",0,0,31/08/2013,86, $389 , $66 , $408 , $37 , $57 , $85 ,1,4,4,6,2,0,0,0,0,0,0,0,Spain,57,0,Adult,0,1042,17
2995,1957,Master,Together," $66,636.00 ",0,0,17/08/2013,64, $291 , $10 , $689 , $84 , $10 , $-   ,1,3,4,9,1,0,0,0,0,0,0,0,Spain,57,0,Adult,0,1084,18
591,1957,Graduation,Widow," $66,033.00 ",0,1,20/01/2013,76, $293 , $35 , $179 , $46 , $59 , $65 ,2,8,3,7,7,0,0,0,0,0,0,0,India,57,0,Adult,1,677,27
11188,1957,Graduation,Together," $26,091.00 ",1,1,25/02/2014,84, $15 , $10 , $19 , $8 , $17 , $20 ,3,2,1,3,5,0,0,0,0,0,0,0,Spain,57,0,Adult,2,89,14
3152,1957,Graduation,Together," $26,091.00 ",1,1,25/02/2014,84, $15 , $10 , $19 , $8 , $17 , $20 ,3,2,1,3,5,0,0,0,0,0,0,0,India,57,0,Adult,2,89,14
2579,1957,Graduation,Married," $71,113.00 ",0,1,17/12/2013,95, $495 , $33 , $255 , $11 , $33 , $8 ,4,6,7,9,4,0,0,0,0,0,0,0,Spain,57,0,Adult,1,835,30
977,1957,Graduation,Together," $47,320.00 ",0,1,08/01/2013,10, $200 , $19 , $111 , $50 , $15 , $19 ,6,5,1,8,6,0,0,0,0,0,0,0,Canada,57,0,Adult,1,414,26
7352,1957,Graduation,Married," $55,267.00 ",0,1,21/10/2013,28, $161 , $28 , $136 , $32 , $3 , $45 ,4,3,4,6,3,0,0,0,0,0,0,0,Canada,57,0,Adult,1,405,20
8614,1957,Graduation,Widow," $65,486.00 ",0,1,05/12/2014,29, $245 , $19 , $125 , $37 , $67 , $14 ,1,4,2,10,2,0,0,0,0,0,0,0,Australia,57,0,Adult,1,507,19
8619,1957,Graduation,Together," $21,994.00 ",0,1,24/12/2012,4, $9 , $-   , $6 , $3 , $1 , $3 ,1,0,0,3,5,0,0,0,0,0,0,0,Spain,57,0,Adult,1,22,9
8430,1957,Graduation,Together," $21,994.00 ",0,1,24/12/2012,4, $9 , $-   , $6 , $3 , $1 , $3 ,1,0,0,3,5,0,0,0,0,0,0,0,Australia,57,0,Adult,1,22,9
9727,1957,Graduation,Married," $23,539.00 ",0,0,28/02/2014,13, $4 , $24 , $11 , $16 , $1 , $25 ,1,2,0,4,6,0,0,0,0,0,0,0,Canada,57,0,Adult,0,81,13
7214,1957,Graduation,Married," $62,187.00 ",0,0,07/05/2013,49, $792 , $-   , $275 , $45 , $45 , $126 ,1,4,8,5,3,0,0,0,0,0,0,0,Spain,57,0,Adult,0,1283,21
8955,1957,PhD,Together," $40,451.00 ",0,2,16/02/2014,54, $35 , $-   , $4 , $-   , $-   , $10 ,1,1,1,2,5,1,0,0,0,0,0,0,Spain,57,1,Adult,2,49,10
8722,1957,2n Cycle,Married," $82,347.00 ",0,0,11/06/2012,38, $556 , $54 , $845 , $202 , $133 , $63 ,1,7,7,10,3,1,0,0,1,0,1,0,Canada,57,3,Adult,0,1853,28
4856,1957,2n Cycle,Married," $82,347.00 ",0,0,11/06/2012,38, $556 , $54 , $845 , $202 , $133 , $63 ,1,7,7,10,3,1,0,0,1,0,0,0,India,57,2,Adult,0,1853,28
7274,1957,Graduation,Married," $78,618.00 ",0,0,28/09/2012,87, $736 , $163 , $818 , $212 , $163 , $61 ,1,4,7,10,2,0,1,0,0,0,0,0,Spain,57,1,Adult,0,2153,24
